區域,鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,交易年月,交易年,交易月,交易日,交易西曆,交易屋齡(years),交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建築完成年,建築完成月,建築完成日,建築完成西曆,today,屋齡,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,每平方公尺單價,車位類別,車位,車位移轉總面積平方公尺,車位總價元
高雄市,三民區,房地(土地+建物),高雄市三民區春陽街51~100號,12.31,商,10204,2013,4,1,2013/4/1,18.24,土地1建物1車位0,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831004,1994,10,4,1994/10/4,2015/9/18,20.67,141.03,4,2,2,有,有,4700000,33326,,無,0,0
高雄市,仁武區,房地(土地+建物),高雄市仁武區仁山二街1~50號,85.5,住,10205,2013,5,1,2013/5/1,18.31,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,831007,1994,10,7,1994/10/7,2015/9/18,20.66,206.88,6,2,4,有,無,7300000,35286,,無,0,0
高雄市,三民區,房地(土地+建物)+車位,高雄市三民區正興路163巷1~50號,20.78,住,10204,2013,4,1,2013/4/1,18.21,土地1建物2車位1,十一層，電梯樓梯間,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831013,1994,10,13,1994/10/13,2015/9/18,20.64,161.88,4,2,2,有,有,5180000,31999,坡道平面,有,0,0
高雄市,三民區,房地(土地+建物)+車位,高雄市三民區正興路163巷1~50號,18.07,住,10204,2013,4,1,2013/4/1,18.21,土地1建物1車位1,電梯樓梯間，七層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831013,1994,10,13,1994/10/13,2015/9/18,20.64,142.23,3,2,2,有,有,4600000,32340,坡道平面,有,0,0
高雄市,楠梓區,房地(土地+建物),高雄市楠梓區旗楠路851~900號,16.98,住,10205,2013,5,1,2013/5/1,18.29,土地2建物1車位0,十六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831014,1994,10,14,1994/10/14,2015/9/18,20.64,144.39,4,2,2,有,有,3000000,20777,,無,0,0
高雄市,楠梓區,房地(土地+建物),高雄市楠梓區旗楠路851~900號,16.98,商,10205,2013,5,1,2013/5/1,18.29,土地2建物1車位0,八層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831014,1994,10,14,1994/10/14,2015/9/18,20.64,146.26,4,2,2,有,有,2450000,16751,,無,0,0
高雄市,楠梓區,房地(土地+建物),高雄市楠梓區旗楠路851~900號,15.16,商,10205,2013,5,1,2013/5/1,18.29,土地2建物1車位0,八層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831014,1994,10,14,1994/10/14,2015/9/18,20.64,127.57,3,2,2,有,有,3000000,23517,,無,0,0
高雄市,鳳山區,房地(土地+建物)+車位,高雄市鳳山區文澄街1巷1~50號,26.62,住,10205,2013,5,1,2013/5/1,18.28,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831020,1994,10,20,1994/10/20,2015/9/18,20.62,139.33,3,2,2,有,有,3730000,26771,坡道機械,有,0,0
高雄市,鳳山區,房地(土地+建物)+車位,高雄市鳳山區文清街1~50號,22.03,住,10205,2013,5,1,2013/5/1,18.26,土地1建物1車位1,三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831026,1994,10,26,1994/10/26,2015/9/18,20.61,153.52,3,2,2,有,有,1500000,9771,坡道平面,有,0,0
高雄市,仁武區,房地(土地+建物),高雄市仁武區大昌街101~150號,13.16,住,10205,2013,5,1,2013/5/1,18.26,土地1建物1車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,831027,1994,10,27,1994/10/27,2015/9/18,20.61,32.31,1,1,1,有,無,750000,23213,,無,0,0
高雄市,大社區,房地(土地+建物),高雄市大社區萬金路101~150號,75.43,住,10205,2013,5,1,2013/5/1,18.25,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,831101,1994,11,1,1994/11/1,2015/9/18,20.59,235.12,7,2,4,有,無,5000000,21266,,無,0,0
高雄市,三民區,房地(土地+建物)+車位,高雄市三民區明仁路1~50號,19.27,住,10204,2013,4,1,2013/4/1,18.16,土地3建物2車位1,五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831103,1994,11,3,1994/11/3,2015/9/18,20.59,168.98,3,2,2,有,有,6600000,39058,坡道平面,有,0,0
高雄市,左營區,房地(土地+建物),高雄市左營區崇德路301~350號,7.77,住,10204,2013,4,1,2013/4/1,18.16,土地1建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831104,1994,11,4,1994/11/4,2015/9/18,20.59,83.79,2,1,1,有,有,2760000,32939,,無,0,0
高雄市,左營區,房地(土地+建物),高雄市左營區崇德路301~350號,6.91,住,10204,2013,4,1,2013/4/1,18.16,土地1建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831104,1994,11,4,1994/11/4,2015/9/18,20.59,85.95,2,2,1,有,有,2800000,32577,,無,0,0
高雄市,左營區,房地(土地+建物),高雄市左營區崇德路301~350號,8.03,商,10205,2013,5,1,2013/5/1,18.24,土地1建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831104,1994,11,4,1994/11/4,2015/9/18,20.59,85.95,2,2,1,有,有,3000000,34904,,無,0,0
高雄市,大寮區,房地(土地+建物),高雄市大寮區山頂路151~200號,8.63,住,10205,2013,5,1,2013/5/1,18.24,土地2建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831105,1994,11,5,1994/11/5,2015/9/18,20.58,65.56,3,2,2,有,無,1100000,16779,,無,0,0
高雄市,湖內區,房地(土地+建物),高雄市湖內區正義一路216巷30弄1~50號,60.27,農,10204,2013,4,1,2013/4/1,18.15,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,831108,1994,11,8,1994/11/8,2015/9/18,20.58,149.28,4,2,3,有,無,1580000,10584,,無,0,0
高雄市,鼓山區,房地(土地+建物),高雄市鼓山區昌盛路301~350號,6.75,住,10205,2013,5,1,2013/5/1,18.22,土地1建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831109,1994,11,9,1994/11/9,2015/9/18,20.57,89.93,3,2,2,有,有,3980000,44257,,無,0,0
高雄市,鼓山區,房地(土地+建物),高雄市鼓山區昌盛路301~350號,6.93,住,10204,2013,4,1,2013/4/1,18.14,土地1建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831109,1994,11,9,1994/11/9,2015/9/18,20.57,91.99,2,2,1,有,有,3720000,40439,,無,0,0
高雄市,鼓山區,房地(土地+建物),高雄市鼓山區昌盛路301~350號,6.57,商,10205,2013,5,1,2013/5/1,18.22,土地1建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831109,1994,11,9,1994/11/9,2015/9/18,20.57,87.87,2,1,1,有,有,3820000,43473,,無,0,0
高雄市,林園區,房地(土地+建物),高雄市林園區王公路58巷1~50號,12.39,住,10204,2013,4,1,2013/4/1,18.14,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831110,1994,11,10,1994/11/10,2015/9/18,20.57,101.82,3,2,2,有,無,1300000,12768,,無,0,0
高雄市,楠梓區,房地(土地+建物),高雄市楠梓區青農路58巷1~50號,16.11,住,10204,2013,4,1,2013/4/1,18.14,土地1建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831111,1994,11,11,1994/11/11,2015/9/18,20.57,102.87,3,1,2,有,有,734957,7145,,無,0,0
高雄市,橋頭區,房地(土地+建物)+車位,高雄市橋頭區南溝路金福二巷1~50號,13.91,住,10205,2013,5,1,2013/5/1,18.2,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831117,1994,11,17,1994/11/17,2015/9/18,20.55,104.24,3,2,2,有,有,2550000,24463,坡道機械,有,0,0
高雄市,路竹區,房地(土地+建物)+車位,高雄市路竹區自由街151~200號,18.17,,10205,2013,5,1,2013/5/1,18.2,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831117,1994,11,17,1994/11/17,2015/9/18,20.55,194.97,3,2,2,有,有,2950000,15131,坡道平面,有,0,0
高雄市,苓雅區,房地(土地+建物)+車位,高雄市苓雅區永富街51~100號,16.73,商,10205,2013,5,1,2013/5/1,18.2,土地1建物1車位1,二十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831117,1994,11,17,1994/11/17,2015/9/18,20.55,214.86,3,2,3,有,有,10300000,47938,坡道機械,有,0,0
高雄市,前鎮區,房地(土地+建物),高雄市前鎮區明衙路101~150號,90.11,住,10205,2013,5,1,2013/5/1,18.19,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,831121,1994,11,21,1994/11/21,2015/9/18,20.54,329.01,5,4,3,有,無,9200000,27963,,無,0,0
高雄市,苓雅區,房地(土地+建物)+車位,高雄市苓雅區正大路41巷1~50號,46.45,住,10205,2013,5,1,2013/5/1,18.19,土地1建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,831123,1994,11,23,1994/11/23,2015/9/18,20.53,179.78,4,2,3,有,有,13500000,75092,坡道平面,有,0,0
高雄市,大寮區,房地(土地+建物),高雄市大寮區永昌街1~50號,111.62,住,10204,2013,4,1,2013/4/1,18.09,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,831129,1994,11,29,1994/11/29,2015/9/18,20.52,186.4,4,2,3,有,無,2500000,13412,,無,0,0
高雄市,三民區,房地(土地+建物),高雄市三民區覺民路251~300號,7,商,10204,2013,4,1,2013/4/1,18.08,土地1建物1車位0,十六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831202,1994,12,2,1994/12/2,2015/9/18,20.51,91.26,2,1,1,有,有,2200000,24107,,無,0,0
高雄市,小港區,房地(土地+建物)+車位,高雄市小港區漢威街180巷1~50號,34.65,住,10205,2013,5,1,2013/5/1,18.16,土地1建物1車位1,三層,11,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,831202,1994,12,2,1994/12/2,2015/9/18,20.51,134.76,3,2,2,有,有,2700000,20036,坡道平面,有,0,0
高雄市,新興區,房地(土地+建物),高雄市新興區達仁街1~50號,82.62,商,10204,2013,4,1,2013/4/1,18.05,土地2建物2車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831212,1994,12,12,1994/12/12,2015/9/18,20.48,343.27,3,2,3,有,無,16000000,46611,,無,0,0
高雄市,楠梓區,房地(土地+建物),高雄市楠梓區德賢路248巷1~50號,22.68,住,10204,2013,4,1,2013/4/1,18.05,土地1建物1車位0,一層，二層，三層，四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831213,1994,12,13,1994/12/13,2015/9/18,20.48,200.88,5,2,3,有,有,6000000,29869,,無,0,0
高雄市,大寮區,房地(土地+建物),高雄市大寮區新厝路163巷1~50號,68.74,住,10205,2013,5,1,2013/5/1,18.09,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,831228,1994,12,28,1994/12/28,2015/9/18,20.44,177.09,4,2,2,有,無,3500000,19764,,無,0,0
高雄市,楠梓區,房地(土地+建物),高雄市楠梓區德賢路380巷1~50號,68.76,住,10205,2013,5,1,2013/5/1,18.09,土地2建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,831228,1994,12,28,1994/12/28,2015/9/18,20.44,424.39,6,2,4,有,無,8500000,20029,,無,0,0
高雄市,路竹區,房地(土地+建物),高雄市路竹區華光路1~50號,70.06,其他,10205,2013,5,1,2013/5/1,18.09,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,831229,1994,12,29,1994/12/29,2015/9/18,20.44,206.84,5,2,4,有,無,3100000,14987,,無,0,0
高雄市,左營區,房地(土地+建物),高雄市左營區新下街51~100號,22.16,住,10205,2013,5,1,2013/5/1,18.08,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831230,1994,12,30,1994/12/30,2015/9/18,20.43,135.89,2,1,1,有,無,5200000,38266,,無,0,0
高雄市,楠梓區,房地(土地+建物)+車位,高雄市楠梓區德賢路248巷5弄1~50號,23.04,住,10205,2013,5,1,2013/5/1,18.03,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840119,1995,1,19,1995/1/19,2015/9/18,20.38,150.73,4,2,2,有,有,4265000,28296,坡道平面,有,0,0
高雄市,鳥松區,房地(土地+建物),高雄市仁武區松埔路3巷1~50號,73.09,農,10205,2013,5,1,2013/5/1,18.02,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,840122,1995,1,22,1995/1/22,2015/9/18,20.37,210.25,5,2,4,有,無,5000000,23781,,無,0,0
高雄市,鼓山區,房地(土地+建物),高雄市鼓山區明華路301~350號,12.41,商,10204,2013,4,1,2013/4/1,17.93,土地1建物1車位0,十五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840125,1995,1,25,1995/1/25,2015/9/18,20.36,156.42,4,2,2,有,有,5900000,37719,,無,0,0
高雄市,大寮區,房地(土地+建物),高雄市大寮區內坑路51~100號,101.11,住,10204,2013,4,1,2013/4/1,17.93,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,840125,1995,1,25,1995/1/25,2015/9/18,20.36,232.27,6,3,4,有,無,3750000,16145,,無,0,0
高雄市,鼓山區,房地(土地+建物),高雄市鼓山區明華路1~50號,20.03,住,10204,2013,4,1,2013/4/1,17.93,土地1建物1車位0,十層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840126,1995,1,26,1995/1/26,2015/9/18,20.36,154.55,3,2,2,有,無,6800000,43999,,無,0,0
高雄市,鼓山區,房地(土地+建物)+車位,高雄市鼓山區民康街151~200號,17.13,其他,10205,2013,5,1,2013/5/1,18.01,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840126,1995,1,26,1995/1/26,2015/9/18,20.36,197.71,5,2,2,有,有,7700000,38946,坡道平面,有,0,0
高雄市,三民區,房地(土地+建物)+車位,高雄市三民區育英街1~50號,12.95,住,10205,2013,5,1,2013/5/1,17.96,土地1建物1車位2,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840217,1995,2,17,1995/2/17,2015/9/18,20.3,119.94,2,1,1,有,無,2460000,20510,坡道機械,有,0,0
高雄市,大寮區,房地(土地+建物)+車位,高雄市大寮區仁德路1~50號,17.32,住,10205,2013,5,1,2013/5/1,17.96,土地1建物1車位1,十八層，十九層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840217,1995,2,17,1995/2/17,2015/9/18,20.3,205.72,3,2,2,有,有,3100000,15069,坡道平面,有,0,0
高雄市,楠梓區,房地(土地+建物)+車位,高雄市楠梓區德信街105巷1~50號,20.85,住,10205,2013,5,1,2013/5/1,17.94,土地1建物1車位1,五層，六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840223,1995,2,23,1995/2/23,2015/9/18,20.29,151.14,3,2,2,有,有,4700000,31097,坡道平面,有,0,0
高雄市,鼓山區,房地(土地+建物)+車位,高雄市鼓山區大順一路901~950號,13.08,住,10204,2013,4,1,2013/4/1,17.83,土地1建物1車位1,十八層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840302,1995,3,2,1995/3/2,2015/9/18,20.26,153.8,2,2,2,有,有,6300000,40962,坡道平面,有,34.63,0
高雄市,左營區,房地(土地+建物),高雄市左營區文天路101~150號,8.15,商,10205,2013,5,1,2013/5/1,17.92,土地1建物1車位0,十六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840302,1995,3,2,1995/3/2,2015/9/18,20.26,103.05,3,2,2,有,有,3990000,38719,,無,0,0
高雄市,路竹區,房地(土地+建物),高雄市路竹區華光路1巷1弄1~50號,127.36,其他,10205,2013,5,1,2013/5/1,17.85,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,840325,1995,3,25,1995/3/25,2015/9/18,20.2,268.53,5,3,4,有,無,4460000,16609,,無,0,0
高雄市,左營區,房地(土地+建物),高雄市左營區文恩路1~50號,17.01,住,10205,2013,5,1,2013/5/1,17.85,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840325,1995,3,25,1995/3/25,2015/9/18,20.2,103.83,3,2,2,有,無,4000000,38525,,無,0,0
高雄市,前鎮區,房地(土地+建物),高雄市前鎮區三多三路101~150號,2.94,商,10205,2013,5,1,2013/5/1,17.85,土地1建物1車位0,十一層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840327,1995,3,27,1995/3/27,2015/9/18,20.19,56.34,1,1,1,有,有,1400000,24849,,無,0,0
高雄市,鳳山區,房地(土地+建物),高雄市鳳山區文建街251~300號,15.81,住,10204,2013,4,1,2013/4/1,17.76,土地1建物1車位0,十一層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840330,1995,3,30,1995/3/30,2015/9/18,20.19,138.59,4,2,2,有,有,3700000,26697,,無,0,0
高雄市,楠梓區,房地(土地+建物),高雄市楠梓區右昌忠義五巷1~50號,75.74,住,10204,2013,4,1,2013/4/1,17.74,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,840406,1995,4,6,1995/4/6,2015/9/18,20.17,166.39,2,2,4,有,無,6500000,39065,,無,0,0
高雄市,鳥松區,房地(土地+建物),高雄市鳥松區松埔路3巷63弄1~50號,76.43,住,10205,2013,5,1,2013/5/1,17.82,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,840407,1995,4,7,1995/4/7,2015/9/18,20.17,199.84,6,2,4,有,無,4300000,21517,,無,0,0
高雄市,左營區,房地(土地+建物)+車位,高雄市左營區重清路151~200號,25.08,住,10204,2013,4,1,2013/4/1,17.72,土地1建物1車位1,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840414,1995,4,14,1995/4/14,2015/9/18,20.15,183.97,4,2,2,有,有,5600000,30440,坡道平面,有,0,0
高雄市,鳳山區,房地(土地+建物),高雄市鳳山區鳳東路501~550號,13.69,住,10204,2013,4,1,2013/4/1,17.68,土地1建物1車位0,一層，二層，騎樓,16,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,840426,1995,4,26,1995/4/26,2015/9/18,20.12,116.31,2,2,1,有,有,5100000,43848,,無,0,0
高雄市,鳳山區,房地(土地+建物),高雄市鳳山區鳳東路501~550號,13.69,住,10204,2013,4,1,2013/4/1,17.68,土地1建物1車位0,一層，二層，騎樓,16,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,840426,1995,4,26,1995/4/26,2015/9/18,20.12,116.63,0,0,0,無,有,4150000,35583,,無,0,0
高雄市,鳳山區,房地(土地+建物),高雄市鳳山區五甲二路149巷1~50號,16.69,住,10205,2013,5,1,2013/5/1,17.76,土地1建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840428,1995,4,28,1995/4/28,2015/9/18,20.11,113.28,3,2,2,有,無,3300000,29131,,無,0,0
高雄市,三民區,房地(土地+建物),高雄市三民區覺民路151~200號,11.54,住,10205,2013,5,1,2013/5/1,17.75,土地1建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840502,1995,5,2,1995/5/2,2015/9/18,20.1,114.59,3,2,2,有,有,3280000,28624,,無,0,0
高雄市,三民區,房地(土地+建物),高雄市三民區覺民路151~200號,10.16,商,10204,2013,4,1,2013/4/1,17.67,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840502,1995,5,2,1995/5/2,2015/9/18,20.1,100.48,2,2,2,有,有,3050000,30354,,無,0,0
高雄市,三民區,房地(土地+建物)+車位,高雄市三民區覺民路151~200號,11.54,住,10205,2013,5,1,2013/5/1,17.75,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840502,1995,5,2,1995/5/2,2015/9/18,20.1,121.91,3,2,2,有,有,4200000,34452,坡道機械,有,0,0
高雄市,三民區,房地(土地+建物),高雄市三民區九如一路95巷1~50號,7.94,住,10204,2013,4,1,2013/4/1,17.64,土地2建物1車位0,十一層，電梯樓梯間,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840511,1995,5,11,1995/5/11,2015/9/18,20.07,91.3,2,2,1,有,有,3300000,36145,,無,0,0
高雄市,鳳山區,房地(土地+建物),高雄市鳳山區國富路1~50號,25.36,住,10205,2013,5,1,2013/5/1,17.72,土地1建物1車位0,五層,16,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,840512,1995,5,12,1995/5/12,2015/9/18,20.07,156.1,3,2,2,有,有,4600000,29468,,無,0,0
高雄市,鳳山區,房地(土地+建物),高雄市鳳山區國富里新富路590巷1~50號,27.36,商,10205,2013,5,1,2013/5/1,17.72,土地1建物1車位0,十層,16,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,840512,1995,5,12,1995/5/12,2015/9/18,20.07,169.56,4,2,2,有,有,4000000,23590,,無,0,0
高雄市,鳳山區,房地(土地+建物),高雄市鳳山區國富路21巷2弄1~50號,24.69,住,10204,2013,4,1,2013/4/1,17.64,土地1建物1車位0,十四層,16,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,840512,1995,5,12,1995/5/12,2015/9/18,20.07,152.64,3,2,2,有,有,3500000,22930,,無,0,0
高雄市,岡山區,房地(土地+建物),高雄市岡山區竹圍中街51~100號,5.56,,10205,2013,5,1,2013/5/1,17.7,土地1建物1車位0,六層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,840520,1995,5,20,1995/5/20,2015/9/18,20.05,25.19,1,1,1,有,無,400000,15879,,無,0,0
高雄市,大寮區,房地(土地+建物)+車位,高雄市大寮區前庄路1~50號,18.2,住,10204,2013,4,1,2013/4/1,17.61,土地1建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840525,1995,5,25,1995/5/25,2015/9/18,20.04,111.94,3,2,2,有,有,2000000,17867,其他,有,0,0
